Pair,1H Close,1H RSI,1H EMA50,1H EMA200,4H Close,4H RSI,4H EMA50,4H EMA200,1D Close,1D RSI,1D EMA50,1D EMA200,1H Close/EMA50,1H Close/EMA200,4H Close/EMA50,4H Close/EMA200,1D Close/EMA50,1D Close/EMA200
PINK/BTC,8.7e-07,42.43475114945218,8.915832607048357e-07,8.816799860883517e-07,8.7e-07,45.94897302450039,8.900899822184471e-07,1.2209544546779101e-06,8.8e-07,31.83761798291191,1.350959442996708e-06,2.3275565036075833e-06,0.9757922095937813,0.9867525788578111,0.9774292682540083,0.7125572920977692,0.6513889107196125,0.37807889889506396
PIVX/BTC,0.0001674,35.769291771066776,0.0001751338956155333,0.0001903010341146495,0.0001671,28.03717813218804,0.00019179083077931693,0.00023786339769266889,0.00018,28.32739894181044,0.0002719337227511939,0.0003133941759727587,0.9558400982953562,0.8796589087327163,0.8712616725263196,0.702504049050461,0.6619259949774279,0.5743565573332359
PIX/BTC,1.1e-06,42.08124670472989,1.1490043224739977e-06,1.2279161861414238e-06,1.1e-06,41.51283244572444,1.2191511349288831e-06,1.4643191086566299e-06,1.1e-06,31.417655624560442,1.6660187615805528e-06,3.917805998004416e-06,0.9573506195620891,0.8958266145644804,0.9022671336512896,0.7512023803398584,0.6602566701928552,0.280769389949451
PKT/BTC,2.8300000000000003e-05,44.90162458669805,2.8930352990618336e-05,3.127261825534607e-05,2.8300000000000003e-05,40.026570573338965,3.1207501839257095e-05,3.977208256875173e-05,2.8999999999999997e-05,36.09485665066945,3.82726361224711e-05,1.995227450192808e-05,0.9782113619276355,0.904945015122362,0.9068332398333905,0.7115543912260418,0.7577215195525338,1.4534683751066875
PLAY/BTC,1.71e-06,31.41109275532884,1.7785883297791538e-06,1.8744370121359054e-06,1.72e-06,32.67548372437259,1.8594487047017384e-06,2.0913050313289104e-06,1.73e-06,37.391741664464654,2.4034075462420547e-06,2.4608739170021148e-06,0.9614366469009327,0.9122739195442311,0.9250053500539525,0.8224529536502065,0.7198113373260443,0.7030022903845151
PLBT/BTC,0.00032900000000000003,40.58594730058668,0.0003349887344662662,0.00032512208260251945,0.00032900000000000003,47.14571915515282,0.00033282447330843884,0.00036323839049660564,0.000342,46.98187250047102,0.0003829509335011711,0.000413377869863632,0.9821225795076125,1.0119275730717485,0.9885090382013628,0.9057412669134554,0.8930648030368469,0.8273302102815068
PLR/BTC,1e-05,43.58445876465642,1.0786006706469887e-05,1.252157445745897e-05,1e-05,47.6192413295873,1.226695342845331e-05,1.7841986486779208e-05,1e-05,43.146358672596506,1.9943018389801182e-05,4.146354004903941e-05,0.9271271817401701,0.7986216137574541,0.815198334152383,0.5604757075345805,0.5014286104812489,0.24117574110104648
PLU/BTC,0.000491,47.02954994321352,0.0004952495943710196,0.0005224278039720931,0.000491,45.98097049911002,0.0005229199918912774,0.0005743616237205645,0.0004625,38.35564190777613,0.000628005299382932,0.0010387166406691745,0.9914192875283083,0.9398427806997579,0.9389581725957151,0.8548621281822946,0.7364587535398908,0.44526099023699356
PMNT/BTC,1.9e-07,45.74616398895751,2.0073830511952093e-07,2.1081847071850524e-07,1.9e-07,42.5560089573682,2.1410092207122367e-07,3.0567160277963014e-07,2.1e-07,41.39756327035741,2.787314245190353e-07,1.4868923762047562e-07,0.9465059490607571,0.9012493039743987,0.8874319557427868,0.621582110579562,0.753413435038282,1.4123416284910821
PNT/BTC,2.6e-07,0.0014000473011207958,2.994070349545045e-07,3.132791994369248e-07,2.6e-07,14.998453570457732,3.045768617183112e-07,4.32906537035557e-07,3e-07,40.875513067877705,5.017402986111732e-07,3.036438292566135e-07,0.8683830693540903,0.8299306192920352,0.8536433087305948,0.6005915313277997,0.5979188851890226,0.987999659780558
POA/BTC,1.156e-05,24.07155345665566,1.2841395373665535e-05,1.4067131554320618e-05,1.162e-05,27.272137959491353,1.4157717422334447e-05,1.999510600823411e-05,1.227e-05,21.746989447216688,2.3537560238641985e-05,2.7523850239026507e-05,0.9002136966911435,0.8217737891595553,0.8207537736039935,0.5811422052583674,0.5212944704377707,0.44579518829826253
POE/BTC,1.44e-06,25.91309617893476,1.6015893762532532e-06,1.7663298668570687e-06,1.44e-06,26.97184372065609,1.7642495529884442e-06,2.1925097657868287e-06,1.59e-06,27.801357666162485,2.3733223055778176e-06,4.001033895689793e-06,0.899106863064193,0.8152497599795864,0.8162110612757695,0.6567815671658938,0.6699469331506969,0.3973972831654499
POLL/BTC,6.555e-05,41.46080784754801,6.750442191884628e-05,6.890669763062588e-05,6.555e-05,43.01222819364675,6.936336252249079e-05,7.856876759977615e-05,6.8e-05,40.247760065420245,8.082229231358479e-05,0.00011948463737706646,0.9710474978780518,0.9512863372350325,0.945023390103755,0.8343009824706319,0.8413520336216745,0.569110820376074
POT/BTC,4.33e-06,37.19868847718482,4.521644968930283e-06,4.6835196840541355e-06,4.33e-06,42.70277187409921,4.643456425338828e-06,5.897967731302674e-06,4.38e-06,30.416927961423717,6.749276154970385e-06,1.2437317572076046e-05,0.9576160954150228,0.9245183733810802,0.932495021676454,0.7341511851648671,0.6489584807956668,0.35216596943973405
POWR/BTC,3.01e-05,36.36070443867528,3.0876168607338595e-05,3.164728417170295e-05,3.016e-05,39.776331299270986,3.185626319456527e-05,3.816711449735906e-05,3.027e-05,31.929659881119786,3.876964401863878e-05,5.140657643844637e-05,0.9748618872629774,0.9511084691088142,0.9467525998198477,0.7902090686495804,0.7807654871798019,0.5888351665714394
PPC/BTC,0.00018700000000000002,52.05773837062875,0.00017970113063613398,0.00015922029347370512,0.00018700000000000002,60.55763999264109,0.00016083542655766426,0.00017094158948295215,0.000156,49.39618501833189,0.00017725402200941608,0.00026224643677933416,1.040616713640189,1.1744734036109703,1.162679168404201,1.0939409219583123,0.8800928646443519,0.5948603226638512
PPT/USDT,3.86,28.88596250345697,4.0676840557630864,4.338664706353117,3.86,34.60644802639193,4.339636924411806,5.5917951173640095,4.1,30.53546752401381,6.457929056744454,14.194367657626266,0.9489429235614206,0.8896746490568384,0.8894753333594109,0.6902971083496379,0.6348784515862854,0.28884696373192614
PRA/USDT,0.1369,29.216078338502445,0.14815097077197972,0.16307721882167414,0.1396,31.492531039790716,0.1622084323049826,0.193256281705138,0.1482,28.273916413977762,0.2052078481379048,0.12656040331491852,0.9240573942016473,0.8394796096547422,0.860621103454878,0.7223568557165743,0.7221946009609043,1.1709823619259174
PRG/USDT,0.08388,33.288198466598914,0.08719412839175245,0.09614186184218704,0.08,23.0493503533634,0.09622654994143134,0.10965706891907408,0.08531,34.910012092836716,0.11627908676722228,0.2190821521430917,0.96199138115284,0.872460740750846,0.8313713839755484,0.7295471307831443,0.733665892739432,0.3893973067430909
PRL/BTC,8.16e-06,30.956379452961933,8.670507570037546e-06,9.87658086557513e-06,7.96e-06,21.36917922377913,9.835251735207276e-06,1.5397756006753837e-05,9.5e-06,26.074811971491624,2.070066892858353e-05,5.70839174301275e-05,0.9411213742778226,0.8261968500092698,0.8093336311368186,0.5169584448869398,0.4589223678121038,0.16642165477918186
PRO/BTC,6.103e-05,42.64657543965035,6.348562466074311e-05,7.277587032364469e-05,6.103e-05,30.014525372506753,7.200987723053491e-05,8.149479867187031e-05,6.563e-05,33.03990241471296,8.516408327721855e-05,4.9600146466168105e-05,0.9613199889917509,0.8386021318411016,0.847522622551021,0.7488821494698141,0.7706300294029709,1.3231815765859831
PST/USDT,0.1685,54.37370762694871,0.16288821188731312,0.19276322297760687,0.1685,46.64560005542543,0.19262519689949786,0.26525984014243137,0.1609,27.69379387801112,0.2899174075909864,0.2574041526137505,1.0344517755316092,0.8741293976993448,0.874755757357719,0.6352261989961385,0.5549856469018813,0.6250870406175597
PTC/BTC,2.64e-06,50.7871487482755,2.6664303905206533e-06,2.736868949316998e-06,2.64e-06,47.86881082861609,2.7310074590252723e-06,3.025676078300553e-06,2.68e-06,40.784006398819315,3.1809768929563203e-06,4.569302543366552e-06,0.9900877252919802,0.9646059233705099,0.9666762319800644,0.8725322644196672,0.8425084777994961,0.5865227733476892
PTOY/BTC,6.15e-06,50.38313306752357,6.159059885700734e-06,6.53960139650638e-06,6.15e-06,45.30316807897327,6.571272240794327e-06,8.058152572072477e-06,6.28e-06,29.24484297964693,9.028978837283818e-06,1.6843727258965727e-05,0.9985290148384873,0.9404242899705609,0.9358918295639804,0.7632022284257,0.6955382345196867,0.37283909335786863
PURA/BTC,1.272e-05,52.48755494907339,1.2969513809566707e-05,1.4732166610140945e-05,1.272e-05,34.609351664462125,1.4393536661114718e-05,1.3609398592492698e-05,1.415e-05,49.00700665198983,1.480821238193255e-05,2.551992839139909e-05,0.9807615140220092,0.8634167897099492,0.8837299893336216,0.9346482075274574,0.9555508548259591,0.5544686404672254
QAU/BTC,1.2e-05,35.987965125495094,1.2032105373496181e-05,1.3197893061626069e-05,1.2e-05,32.160909354549226,1.3000156077940015e-05,1.5926165137640687e-05,1.2e-05,29.978963823005532,1.6840380533198134e-05,1.8799716325548083e-05,0.9973316911297252,0.9092360382045345,0.9230658407526983,0.7534770546638755,0.7125729716346912,0.6383075038048562
QKC/BTC,4.03e-06,20.510357454287494,4.805237304941207e-06,6.055994847509567e-06,4e-06,16.799461610580725,6.004383005160859e-06,8.826603065470915e-06,4.86e-06,26.41373955449221,8.86828969395613e-06,4.7245343902563146e-06,0.8386682580391955,0.6654563125424842,0.6661800215878865,0.4531754708272466,0.5480199866849368,1.0286727957834456
QLC/BTC,7.45e-06,46.468252885853694,7.457448768568193e-06,6.944767616644397e-06,7.41e-06,53.115862530760296,7.020511228858224e-06,7.453964670398213e-06,7.84e-06,57.632830960396134,8.265810758161893e-06,7.129990336668973e-06,0.9990011639637957,1.0727500776476266,1.0554786907171032,0.9941018407864463,0.948485300399427,1.0995807329049947
QRL/BTC,5.505e-05,52.282430278807354,5.480405415582403e-05,5.530440828998891e-05,5.505e-05,50.00300243627843,5.6314955104072996e-05,6.425050535634397e-05,5.502e-05,36.51552000390541,7.071241817944666e-05,0.00010580587122460668,1.0044877308433546,0.9953998551317118,0.97753784759776,0.8568025993676401,0.7780811548598994,0.5200089500062101
QSP/BTC,5.74e-06,39.22585876201929,5.929539981182715e-06,6.4213766450898235e-06,5.74e-06,35.36090365152475,6.422942129116762e-06,8.38445285854199e-06,5.91e-06,26.10882398227045,9.72335315532692e-06,1.734959044944731e-05,0.9680346229582368,0.8938893195727982,0.8936714490979424,0.6846004261509027,0.6078150104794062,0.3406420466938613
QTUM/USDT,4.45,30.730756492321067,4.6897421472401275,5.400042726372607,4.42,27.94642158253381,5.32264632753565,6.907928707114942,4.56,19.69310874686497,7.891922841820003,18.086917847216853,0.9488794608076239,0.8240675538116005,0.8304139948457614,0.6398444725475444,0.5778059531748274,0.2521159237034781
QUN/BTC,1.56e-06,48.40755992651658,1.6075106329500869e-06,1.6747739071410862e-06,1.53e-06,41.796704182684,1.6949384956339631e-06,1.8865058338308776e-06,1.8000000000000001e-06,49.51981235247328,2.1443365916114843e-06,2.5766345572156016e-06,0.9704445917953926,0.9314690140252959,0.9026876219645535,0.8110232009688882,0.8394204562107889,0.6985856783451437
QVT/BTC,2.8e-06,59.41708302746716,2.7317010518987893e-06,3.3755337767491463e-06,2.8e-06,45.5584655118944,3.3539913197633037e-06,5.678423333467077e-06,2.76e-06,40.93491230151729,8.347035536509099e-06,2.9188933353397197e-05,1.0250023508442612,0.8294984394132112,0.8348262511894635,0.49309462073698596,0.33065631360116243,0.09455638431812628
QWARK/BTC,4.54e-06,54.0342187214245,4.31066683134228e-06,4.200744558563772e-06,4.54e-06,59.851132540195685,4.249749167088736e-06,5.010184177075971e-06,4.1e-06,36.065300016046685,5.593862982267347e-06,1.1077965814227851e-05,1.053201320730767,1.0807607881666146,1.068298344560909,0.9061543128040497,0.7329460898482996,0.370104048771681
R/BTC,1.783e-05,30.171581241612376,1.9034896575723238e-05,2.0199350274260806e-05,1.778e-05,26.915165653883328,2.036124899705824e-05,3.0654262248401314e-05,1.944e-05,21.235188114417557,3.616928497761569e-05,4.813279478138701e-05,0.9367006502541264,0.8827016591083144,0.8732273743407797,0.5800172209633675,0.5374726100344797,0.40388263528627394
RADS/BTC,0.0002452,46.463521018942934,0.00024409112790890048,0.0002321396130674671,0.0002452,57.5802288218486,0.00023495221851328277,0.00029117329849811656,0.0002286,30.10635155863825,0.00031498088967696065,0.000500994485800489,1.004542861105191,1.0562609145417037,1.0436164491297957,0.8421101840888273,0.7257583157963916,0.45629244728061813
RBY/BTC,3.996e-05,34.157171572023934,4.186109982972915e-05,4.300981505641825e-05,3.996e-05,39.38432115985725,4.269549132916186e-05,4.290851815490514e-05,4.004e-05,43.60346356906168,4.461565329142665e-05,6.0749153496031956e-05,0.9545855260023766,0.929090254110192,0.9359302061177249,0.9312836172934096,0.897442871416927,0.6591038343047094
RCN/BTC,3.2e-06,16.60362623397285,3.622144525004499e-06,4.161718190728823e-06,3.21e-06,10.300805406295735,4.16429861258428e-06,5.492558634562456e-06,3.98e-06,25.44871706372657,6.263033234040613e-06,1.2133703523450995e-05,0.8834545330562218,0.768913187617732,0.7708380927101525,0.5844270791759536,0.635474833243427,0.3280119703195148
RCT/USDT,0.0048,32.65499371131523,0.006224352030380626,0.011224330316746266,0.0048,27.676413666528077,0.010968980420661646,0.02690427472046213,0.0058,25.28726718148088,0.0270575404141352,0.029719047162150413,0.7711646090342474,0.4276424396419077,0.43759764498790715,0.1784103102526434,0.2143579908309037,0.1951610348862989
RDD/BTC,3.8e-07,46.93428908474022,3.8849513784159865e-07,4.1030749712507294e-07,3.8e-07,37.11969751994319,4.1308567765698257e-07,5.298373421922003e-07,4.1e-07,20.866730938274685,5.815075579067251e-07,7.25169898602051e-07,0.9781332196619089,0.9261346737814192,0.91990601599977,0.7172012422298346,0.7050639229452023,0.5653847474783206
READ/BTC,8.5e-07,44.12297839794264,8.831169142889055e-07,9.151222238754228e-07,8.4e-07,36.52622087771547,9.26473108216583e-07,1.0496296011772128e-06,9.1e-07,44.5704841844132,1.143934580174469e-06,2.00892712473701e-06,0.9624999660259349,0.9288376763492436,0.9066642005583522,0.8002823082141524,0.7955000362531308,0.4529781039813123
REF/BTC,0.00014,67.55250746647265,0.0001078843226184739,0.00014423299071256531,0.00014,54.20188642796497,0.00013447326546832774,0.00020465713019292173,0.00015,44.40617098147828,0.0002571771194454204,0.0005390707280142498,1.2976862309744592,0.9706517164231792,1.0410991323251084,0.6840709623360195,0.5832556190203143,0.2782566223778244
REN/BTC,3.84e-06,38.99281383212782,4.037181322890945e-06,4.48106267753492e-06,3.85e-06,29.6551140968528,4.406095227785529e-06,5.277899703908216e-06,4.14e-06,31.61595744112532,6.206862785646059e-06,5.195032164225484e-06,0.9511586656331434,0.8569395869536072,0.8737895576385403,0.7294568324496817,0.6670036285600079,0.7969151814899733
REP/BTC,0.0032170000000000002,37.18931407769543,0.003363231820788013,0.003655345019306711,0.003215,35.69355951275091,0.003603536007803087,0.004123699331483219,0.003327,36.10980298193653,0.004057745914892884,0.0021943097842061013,0.9565204456367952,0.8800810820889763,0.892179235350569,0.7796397704009189,0.8199133385333778,1.516194305811613
REQ/BTC,5.64e-06,20.088093016925853,6.242974297098733e-06,6.601722469534192e-06,5.7000000000000005e-06,29.81721400392168,6.6881287016523714e-06,8.572693683781444e-06,6.22e-06,32.703512052268465,9.891793240593778e-06,2.031938972775986e-05,0.9034155406696212,0.8543224932625728,0.8522563267348244,0.6649018628513169,0.6288040852364833,0.3061115556783866
REX/BTC,2.338e-05,63.310719066450304,2.4890046773105914e-05,2.8586999784087652e-05,2.338e-05,39.06328584778967,3.0174522671535968e-05,1.9840065704803736e-05,3.799e-05,57.425140905543444,1.9189946044202523e-05,6.3880580709511736e-06,0.9393313003036401,0.8178542756002671,0.7748258441236145,1.178423516729542,1.9796824812583131,5.947034228250736
RFR/BTC,7.3e-07,31.118646308404962,7.711163701561562e-07,8.567375591286091e-07,7.3e-07,28.888862461998787,8.55386109570854e-07,8.113177630250689e-07,7.8e-07,43.90610640138334,8.885309077627819e-07,7.422942391132228e-07,0.9466794225262914,0.8520695657868503,0.8534157754399823,0.8997707597059522,0.8778535368723974,1.0507962461514213
RHOC/BTC,6.8e-05,36.80392994100518,7.114222081495973e-05,7.785435967504671e-05,6.8e-05,34.830086661156365,7.719038388242511e-05,9.125349383425264e-05,7.099e-05,30.69543627484877,0.00010102188850785734,0.0001242636637381423,0.9558318424844704,0.8734257180178806,0.8809387462507801,0.7451769476740376,0.7027189953440486,0.5712852644486279
RLC/BTC,5.7499999999999995e-05,53.42508204094285,5.69332681022063e-05,5.868026826444018e-05,5.739999999999999e-05,49.29191820237542,5.951614704819262e-05,8.224384289507055e-05,5.59e-05,24.439614580489106,9.515112750908728e-05,0.0001003717509971645,1.0099543187434155,0.979886454180452,0.9644441525006803,0.6979245859563352,0.5874864698230858,0.5569296086264269
RNT/USDT,0.0416,43.58321826542154,0.04363398155565694,0.049718765662903966,0.0416,32.07932840145069,0.049233424290875946,0.057491168289435526,0.047,31.467539108035353,0.05971378749701552,0.06139035058958299,0.9533853780209695,0.8367062103281152,0.8449544308399732,0.7235894005591871,0.7870879066639183,0.7655926305782522
RPX/BTC,2.64e-06,32.674966504814115,2.769684793817893e-06,3.0601274973791775e-06,2.61e-06,34.60085113390472,3.0333204843073917e-06,4.154697225521228e-06,2.61e-06,19.95550959196234,4.635087670258789e-06,5.359891366003709e-06,0.9531770567873437,0.862709152563417,0.860443205227604,0.6282046219800197,0.5630961452460028,0.4869501677878212
RVR/BTC,5.63e-06,54.89102976028678,5.543017107870027e-06,5.8415509752122985e-06,5.63e-06,50.68378455572096,5.770630484402842e-06,6.42568441308864e-06,5.38e-06,29.52929063249225,6.742673473999182e-06,5.407393649849132e-06,1.0156923369416404,0.9637851358123928,0.9756299619629181,0.8761712586650086,0.7979030900348554,0.9949340381664471
